Date,Open,High,Low,Close,Adj Close,Volume
2021-09-28,8.700280,8.748930,8.689190,8.706000,8.706000,0
2021-09-29,8.729650,8.791240,8.719290,8.730600,8.730600,0
2021-09-30,8.793840,8.808550,8.736490,8.793320,8.793320,0
2021-10-01,8.758030,8.787380,8.739140,8.762730,8.762730,0
2021-10-04,8.737000,8.755860,8.699100,8.737490,8.737490,0
2021-10-05,8.728060,8.755030,8.714800,8.722430,8.722430,0
2021-10-06,8.736840,8.826080,8.733760,8.741010,8.741010,0
2021-10-07,8.799400,8.807680,8.764800,8.799100,8.799100,0
2021-10-08,8.779100,8.804070,8.710030,8.775130,8.775130,0
2021-10-11,8.742270,8.760600,8.713630,8.742870,8.742870,0
2021-10-12,8.771600,8.778130,8.740170,8.771220,8.771220,0
2021-10-13,8.781830,8.784860,8.704820,8.782900,8.782900,0
2021-10-14,8.685600,8.691750,8.599720,8.683920,8.683920,0
2021-10-15,8.631350,8.649130,8.607690,8.630610,8.630610,0
2021-10-18,8.607380,8.668450,8.607380,8.606550,8.606550,0
2021-10-19,8.659500,8.659500,8.586300,8.660130,8.660130,0
2021-10-20,8.621700,8.635290,8.587150,8.627150,8.627150,0
2021-10-21,8.585260,8.609720,8.564860,8.585100,8.585100,0
2021-10-22,8.602650,8.604450,8.560290,8.599800,8.599800,0
2021-10-25,8.577870,8.625220,8.556740,8.583200,8.583200,0
2021-10-26,8.600000,8.626890,8.587900,8.606100,8.606100,0
2021-10-27,8.611930,8.628900,8.568800,8.608330,8.608330,0
2021-10-28,8.587580,8.603490,8.523250,8.583900,8.583900,0
2021-10-29,8.509450,8.598220,8.493590,8.496110,8.496110,0
2021-11-01,8.593100,8.613770,8.511550,8.596750,8.596750,0
2021-11-02,8.513500,8.571980,8.508570,8.513930,8.513930,0
2021-11-03,8.567100,8.579650,8.540550,8.569100,8.569100,0
2021-11-04,8.528540,8.593170,8.517940,8.527740,8.527740,0
2021-11-05,8.582990,8.606750,8.558620,8.585720,8.585720,0
2021-11-08,8.567900,8.622780,8.557590,8.567700,8.567700,0
2021-11-09,8.568900,8.585600,8.524550,8.575050,8.575050,0
2021-11-10,8.558870,8.672270,8.557660,8.573200,8.573200,0
2021-11-11,8.699820,8.731670,8.680310,8.699200,8.699200,0
2021-11-12,8.706180,8.758560,8.690650,8.711000,8.711000,0
2021-11-15,8.758670,8.774510,8.733300,8.758910,8.758910,0
2021-11-16,8.802950,8.871240,8.778200,8.797450,8.797450,0
2021-11-17,8.897740,8.932960,8.837550,8.897210,8.897210,0
2021-11-18,8.857340,8.900250,8.839220,8.857440,8.857440,0
2021-11-19,8.862630,8.973630,8.852610,8.862360,8.862360,0
2021-11-22,8.956330,9.012010,8.937900,8.956390,8.956390,0
2021-11-23,8.984600,9.031160,8.970080,8.991450,8.991450,0
2021-11-24,9.038050,9.132390,9.019970,9.036780,9.036780,0
2021-11-25,9.122470,9.122470,9.054400,9.120200,9.120200,0
2021-11-26,9.113250,9.179000,9.064700,9.110600,9.110600,0
2021-11-29,9.148760,9.158530,9.074800,9.146580,9.146580,0
2021-11-30,9.060840,9.108700,9.007260,9.061340,9.061340,0
2021-12-01,9.025730,9.050950,8.985430,9.025940,9.025940,0
2021-12-02,9.085280,9.092740,9.025180,9.087950,9.087950,0
2021-12-03,9.048300,9.179360,9.041260,9.049800,9.049800,0
2021-12-06,9.148900,9.169700,9.071380,9.147010,9.147010,0
2021-12-07,9.094000,9.137950,9.050200,9.093730,9.093730,0
2021-12-08,9.096300,9.099330,9.039430,9.097150,9.097150,0
2021-12-09,9.034980,9.094530,9.004990,9.027860,9.027860,0
2021-12-10,9.058520,9.096240,9.031940,9.063850,9.063850,0
2021-12-13,9.056550,9.108680,9.048040,9.056470,9.056470,0
2021-12-14,9.085660,9.146770,9.064380,9.091200,9.091200,0
2021-12-15,9.133860,9.151500,9.091900,9.135200,9.135200,0
2021-12-16,9.070380,9.098140,9.003810,9.078400,9.078400,0
2021-12-17,9.032310,9.113080,9.011280,9.030100,9.030100,0
2021-12-20,9.151200,9.164550,9.112490,9.149350,9.149350,0
2021-12-21,9.142290,9.166910,9.109850,9.144420,9.144420,0
2021-12-22,9.120240,9.160360,9.077230,9.128010,9.128010,0
2021-12-23,9.084900,9.130330,9.062220,9.080160,9.080160,0
2021-12-24,9.082320,9.127300,9.045730,9.078490,9.078490,0
2021-12-27,9.115900,9.138770,9.096160,9.113480,9.113480,0
2021-12-28,9.103880,9.110210,9.038600,9.088970,9.088970,0
2021-12-29,9.049020,9.087650,9.017400,9.047130,9.047130,0
2021-12-30,9.026490,9.071960,9.017230,9.025560,9.025560,0
2021-12-31,9.046710,9.076740,9.025900,9.046810,9.046810,0
2022-01-03,9.047380,9.125570,9.031120,9.044740,9.044740,0
2022-01-04,9.105300,9.125350,9.064930,9.099650,9.099650,0
2022-01-05,9.096710,9.107050,9.040750,9.094200,9.094200,0
2022-01-06,9.113530,9.160840,9.103620,9.112350,9.112350,0
2022-01-07,9.139440,9.152020,9.104800,9.111050,9.111050,0
